customer_id,customer_name,age,age_group,gender,city,state,customer_type,registration_date,email,phone,is_active,total_lifetime_value
2077,Vedhika Deshpande,43,36-45,Male,Bangalore,Karnataka,Regular,2024-04-20,qsidhu@example.com,+91-7100595422,True,6301.31
2078,Sarthak Rama,24,18-25,Female,Delhi,Delhi,New,2025-07-21,ekanimand@example.net,+91-8299767066,True,216145.36
2079,Gauri Venkataraman,20,18-25,Female,Mumbai,Maharashtra,New,2025-03-10,jonathangrover@example.net,+91-9968282699,True,387441.57
2080,Charvi Kaul,22,18-25,Female,Chennai,Tamil Nadu,New,2024-08-02,perikritika@example.org,+91-7668593865,True,255188.52
2081,Urvashi Ram,38,36-45,Male,Kolkata,West Bengal,Regular,2025-06-02,iravel@example.org,+91-8806656585,True,64931.79
2082,Diya Butala,18,18-25,Male,Kolkata,West Bengal,New,2024-11-24,panditmason@example.net,+91-8940151254,True,701676.54
2083,Fitan Swamy,63,60+,Male,Kolkata,West Bengal,Regular,2024-02-12,amritasur@example.com,+91-8070143238,True,17966.93
2084,Anay Pall,34,26-35,Male,Delhi,Delhi,Regular,2024-02-19,wandra@example.com,+91-9551817049,True,216761.1
2085,Upkaar Joshi,24,18-25,Male,Patna,Bihar,Regular,2024-12-27,tara38@example.org,+91-9146806339,True,484457.92
2086,Indali Krish,58,46-60,Female,Patna,Bihar,New,2025-03-11,msundaram@example.net,+91-9444328161,True,19698.69
2087,Lohit Som,53,46-60,Female,Pune,Maharashtra,Regular,2025-03-25,kmaster@example.net,+91-9361102336,True,13561.86
2088,Aditya Rajan,75,60+,Male,Kolkata,West Bengal,Churned,2025-09-19,freddy@example.com,+91-8916818723,False,0.0
2089,Edhitha Walla,27,26-35,Male,Patna,Bihar,VIP,2024-04-18,ekaraj51@example.net,+91-8466869758,True,269494.11
2090,Nimrat Ratti,72,60+,Female,Mumbai,Maharashtra,Regular,2024-07-29,guptayutika@example.com,+91-9263896164,True,61697.9
2091,Rudra Pant,21,18-25,Male,Pune,Maharashtra,VIP,2025-03-18,email_not_provided@unknown.com,+91-8198907128,True,407855.13
2092,Vedika Nori,39,36-45,Male,Pune,Maharashtra,Regular,2025-02-11,chaaya44@example.net,+91-9649576079,True,782573.14
2093,Aarush Panchal,66,60+,Female,Patna,Bihar,New,2024-08-23,asamra@example.com,+91-9244598185,True,27512.16
2094,Kamala Amble,20,18-25,Female,Hyderabad,Telangana,Regular,2025-04-09,isaiahzachariah@example.com,+91-7977736328,True,972605.96
2095,Xavier Malhotra,26,26-35,Female,Bangalore,Karnataka,New,2025-06-20,samarsengupta@example.net,+91-9090852703,True,313648.21
2096,Triya Chakraborty,71,60+,Female,Patna,Bihar,Regular,2025-02-13,amolchaudhari@example.net,+91-9042425610,True,78006.8
2097,Yatin Behl,27,26-35,Female,Delhi,Delhi,Regular,2024-12-15,email_not_provided@unknown.com,+91-9227774071,True,370735.75
2098,Brijesh Nadkarni,40,36-45,Female,Bangalore,Karnataka,Regular,2025-03-31,cpadmanabhan@example.com,+91-7937720457,True,242561.58
2099,Nimrat Bhavsar,71,60+,Female,Delhi,Delhi,VIP,2025-06-30,naiduyashvi@example.com,+91-9069425897,True,31061.74
2100,Rushil Badal,66,60+,Female,Hyderabad,Telangana,Churned,2025-04-19,diptamaster@example.com,+91-7273572388,False,0.0
2101,Gayathri Varty,72,60+,Female,Pune,Maharashtra,Churned,2024-11-04,gunbir08@example.org,+91-8894337997,False,0.0
2102,Balendra Sarkar,20,18-25,Female,Patna,Bihar,Churned,2024-04-13,guneet24@example.com,+91-8617338250,False,0.0
2103,Reyansh Mitra,44,36-45,Female,Pune,Maharashtra,Regular,2024-07-07,noahvohra@example.org,+91-9637127929,True,530482.52
2104,Abha Krish,24,18-25,Female,Hyderabad,Telangana,Regular,2025-08-19,kbadal@example.com,+91-9104690634,True,566126.25
2105,Baghyawati Barman,37,36-45,Female,Delhi,Delhi,Regular,2025-09-04,jnath@example.org,+91-7306187864,True,202340.67
2106,Tara Sunder,73,60+,Male,Kolkata,West Bengal,New,2024-12-02,dayalnathan@example.net,+91-8771746409,True,112980.81
2107,Chaman Dewan,67,60+,Female,Pune,Maharashtra,Regular,2024-04-11,tanishkunda@example.com,+91-7158830486,True,50651.2
2108,Ekavir Dhingra,38,36-45,Male,Pune,Maharashtra,VIP,2024-10-13,deojanaki@example.org,+91-8843088003,True,189634.5
2109,Ikbal Lad,54,46-60,Male,Kolkata,West Bengal,Churned,2025-05-07,tristan55@example.com,+91-7482042855,False,0.0
2110,Nachiket Mangat,37,36-45,Male,Kolkata,West Bengal,Regular,2024-06-04,chaman33@example.com,+91-7674980231,True,353566.92
2111,Yasti Sule,60,46-60,Male,Patna,Bihar,New,2025-11-17,edara@example.org,+91-7297039826,True,9684.98
2112,Saumya Mammen,73,60+,Male,Bangalore,Karnataka,New,2025-01-06,ldeol@example.net,+91-8964278193,True,103984.87
2113,Baghyawati Chand,25,18-25,Female,Hyderabad,Telangana,Regular,2025-11-14,htak@example.org,+91-9385783810,True,297566.44
2114,Hemang Dixit,43,36-45,Male,Bangalore,Karnataka,Regular,2025-07-09,oiyer@example.com,+91-9494759524,True,230856.31
2115,Zinal Keer,68,60+,Male,Mumbai,Maharashtra,New,2025-04-04,email_not_provided@unknown.com,+91-9038896427,True,26465.07
2116,Laban Toor,23,18-25,Male,Hyderabad,Telangana,Regular,2025-07-22,pgoyal@example.org,+91-8318625402,True,267018.78
2117,Hitesh Edwin,39,36-45,Female,Chennai,Tamil Nadu,Regular,2025-04-12,priyamuni@example.net,+91-9275087468,True,337177.36
2118,Eshana Divan,75,60+,Male,Bangalore,Karnataka,VIP,2024-02-27,ishwar93@example.net,+91-8581846193,True,59562.83
2119,Abhiram Dhingra,69,60+,Male,Hyderabad,Telangana,Regular,2025-09-11,gaurika67@example.com,+91-7365488538,True,4330.77
2120,Jasmit Nanda,28,26-35,Female,Delhi,Delhi,Regular,2025-05-09,merchantirya@example.com,+91-8159266924,True,838260.64
2121,Ranveer Sarkar,64,60+,Female,Pune,Maharashtra,Regular,2025-02-16,watikanaik@example.net,+91-9670485860,True,43545.17
2122,Henry Dube,32,26-35,Male,Hyderabad,Telangana,Regular,2024-04-09,dchad@example.net,+91-7764323053,True,352655.05
2123,Jeremiah Sodhi,26,26-35,Female,Bangalore,Karnataka,New,2024-11-14,vaishnavibandi@example.org,+91-8229884051,True,328262.13
2124,Warinder Nagar,61,60+,Female,Kolkata,West Bengal,VIP,2025-02-01,karadvay@example.net,+91-9082503945,True,119449.68
2125,Edhitha Agate,66,60+,Female,Hyderabad,Telangana,VIP,2024-03-08,ojas12@example.org,Phone Not Available,True,10670.61
2126,Onveer Gupta,59,46-60,Male,Pune,Maharashtra,New,2024-12-31,farissamra@example.net,+91-7411075490,True,23027.71
2127,Diya Narayan,33,26-35,Male,Delhi,Delhi,Regular,2025-04-11,aditya26@example.net,+91-8589866252,True,143833.43
2128,Sara Karnik,34,26-35,Female,Patna,Bihar,Regular,2024-06-16,saigokhale@example.org,+91-8610700482,True,335076.43
2129,Zayan Narula,43,36-45,Female,Chennai,Tamil Nadu,Regular,2024-10-06,revaacharya@example.org,+91-7210971505,True,31667.7
2130,Hiral Chaudhry,32,26-35,Female,Pune,Maharashtra,Regular,2025-06-07,amaradas@example.com,+91-9005409142,True,152991.72
2131,Anmol Thaker,48,46-60,Female,Kolkata,West Bengal,Regular,2025-12-18,znaidu@example.net,+91-8311679270,True,23469.61
2132,Ubika Nagi,63,60+,Female,Patna,Bihar,Regular,2025-06-28,xchacko@example.net,+91-8796191827,True,23242.73
2133,Andrew Mahajan,65,60+,Female,Mumbai,Maharashtra,New,2024-03-06,revakumer@example.net,+91-9036530539,True,25610.07
2134,Akshay Gokhale,43,36-45,Male,Patna,Bihar,New,2024-07-29,kcontractor@example.net,+91-8448236780,True,336207.6
2135,Ryan Nazareth,40,36-45,Male,Chennai,Tamil Nadu,VIP,2025-09-10,kchandran@example.org,+91-7280628595,True,573448.76
2136,Udant Rajagopalan,50,46-60,Female,Patna,Bihar,New,2024-10-29,ikumer@example.net,+91-7072441648,True,32348.87
2137,Faqid Balay,50,46-60,Male,Pune,Maharashtra,Churned,2025-11-22,murtymohammed@example.net,+91-8810417455,False,0.0
2138,Brinda Suresh,75,60+,Female,Delhi,Delhi,VIP,2025-01-06,ekalingagill@example.net,+91-8297265657,True,15705.5
2139,Dhriti Badal,69,60+,Male,Pune,Maharashtra,New,2025-05-15,jatin43@example.com,+91-7875985707,True,99040.76
2140,Sudiksha Natt,25,18-25,Female,Mumbai,Maharashtra,Regular,2025-07-31,gauridutta@example.net,+91-8924596908,True,233150.88
2141,Rajeshri Mahal,73,60+,Female,Chennai,Tamil Nadu,Regular,2025-09-19,lsood@example.com,Phone Not Available,True,33527.61
2142,Gaurav Nadkarni,22,18-25,Male,Delhi,Delhi,VIP,2025-09-03,singhlibni@example.org,+91-9398205155,True,442552.33
2143,Watika Ahluwalia,71,60+,Female,Hyderabad,Telangana,Regular,2025-04-12,goelmugdha@example.org,+91-7628279255,True,8886.59
2144,Neelima Kapur,59,46-60,Female,Mumbai,Maharashtra,Regular,2024-04-07,cherianmax@example.org,+91-7583131768,True,7232.42
2145,Hiral Divan,46,46-60,Female,Hyderabad,Telangana,New,2024-04-22,cjha@example.net,+91-8137059151,True,7100.29
2146,Zansi Rout,47,46-60,Female,Mumbai,Maharashtra,Regular,2025-09-25,gangachadha@example.net,+91-8110171961,True,82894.46
2147,Wahab Patla,55,46-60,Male,Patna,Bihar,Regular,2024-06-12,chandransudiksha@example.org,+91-7730271886,True,5799.63
2148,Frado Tata,42,36-45,Male,Hyderabad,Telangana,VIP,2025-05-16,libni36@example.com,+91-9544832698,True,400327.47
2149,Abhiram Saraf,46,46-60,Female,Pune,Maharashtra,VIP,2026-02-08,waglewidisha@example.com,+91-8081673644,True,63116.21
2150,Matthew Apte,19,18-25,Male,Pune,Maharashtra,Regular,2024-04-27,yaminisrivastava@example.org,+91-7668794865,True,127642.39
2151,Vasana Amble,41,36-45,Female,Pune,Maharashtra,Regular,2024-08-21,vansha12@example.com,Phone Not Available,True,101033.11
2152,Ishwar Varma,22,18-25,Female,Delhi,Delhi,New,2025-03-16,regepranit@example.com,+91-8771709924,True,218493.26
2153,Guneet Aggarwal,56,46-60,Female,Chennai,Tamil Nadu,Churned,2026-01-24,dakshamenon@example.org,+91-7148076024,False,0.0
2154,Isaac Banerjee,58,46-60,Female,Chennai,Tamil Nadu,New,2025-04-19,uchad@example.org,+91-9017969582,True,19248.91
2155,Nathan Wason,48,46-60,Female,Chennai,Tamil Nadu,Regular,2025-07-22,oscar04@example.com,+91-9834541987,True,41504.63
2156,Om Rout,32,26-35,Female,Bangalore,Karnataka,New,2025-09-14,bsubramanian@example.org,+91-7299353342,True,71388.74
2157,Odika Yogi,50,46-60,Female,Patna,Bihar,Regular,2024-12-09,lucky60@example.org,+91-8042073238,True,2022.87
2158,Devika Samra,53,46-60,Female,Hyderabad,Telangana,Churned,2024-09-01,csingh@example.org,+91-8334490336,False,0.0
2159,Tanmayi Bose,45,36-45,Male,Kolkata,West Bengal,VIP,2025-01-07,anjalitaneja@example.com,+91-9112279276,True,522408.29
2160,Jagdish Sem,51,46-60,Female,Delhi,Delhi,VIP,2024-05-28,ilanka@example.org,+91-9874596677,True,58881.53
2161,Pahal Tara,25,18-25,Female,Hyderabad,Telangana,Regular,2025-03-01,janani61@example.net,+91-7368535695,True,314918.26
2162,Upasna Shanker,55,46-60,Male,Bangalore,Karnataka,New,2024-04-12,hamsinidayal@example.org,+91-8998450930,True,12348.63
2163,Yoshita Rana,47,46-60,Male,Mumbai,Maharashtra,Regular,2025-09-20,kbajwa@example.net,+91-7079390386,True,6637.09
2164,Leena Krish,20,18-25,Male,Delhi,Delhi,Churned,2024-07-10,tdatta@example.org,+91-8106199720,False,0.0
2165,Avni Varma,66,60+,Male,Chennai,Tamil Nadu,Regular,2024-09-07,yochanamani@example.com,+91-7565725292,True,8520.25
2166,Daksha Raval,70,60+,Female,Kolkata,West Bengal,New,2025-03-18,email_not_provided@unknown.com,+91-7834830464,True,16935.04
2167,Saumya Bahri,54,46-60,Male,Hyderabad,Telangana,VIP,2024-06-12,njain@example.net,+91-7126691006,True,57310.22
2168,Yasti Mittal,24,18-25,Female,Hyderabad,Telangana,Regular,2025-03-13,amol08@example.org,+91-9785322135,True,78834.51
2169,Wazir Parekh,55,46-60,Female,Patna,Bihar,Regular,2025-12-26,keya12@example.org,+91-9301862267,True,12183.38
2170,Nitara Koshy,47,46-60,Female,Mumbai,Maharashtra,VIP,2024-09-08,prakashliam@example.com,+91-8781857975,True,12781.49
2171,Yamini Yohannan,51,46-60,Female,Chennai,Tamil Nadu,Regular,2024-03-14,chauhanshravya@example.net,Phone Not Available,True,47188.82
2172,Lila Samra,55,46-60,Male,Pune,Maharashtra,Regular,2025-06-24,kalpit58@example.com,+91-8413218383,True,38229.92
2173,Ranbir Grover,37,36-45,Female,Delhi,Delhi,New,2024-08-23,kashvisehgal@example.com,+91-8503604130,True,92244.6
2174,Ganga Panchal,74,60+,Male,Patna,Bihar,Churned,2024-11-19,bajwakavya@example.org,+91-8344641470,False,0.0
2175,Chaitaly Bassi,65,60+,Male,Patna,Bihar,New,2025-06-29,rachana37@example.com,+91-7389220393,True,62608.5
2176,Jhalak Iyengar,19,18-25,Female,Bangalore,Karnataka,Regular,2025-07-05,venkateshupasna@example.com,+91-7570213163,True,345317.6
2177,Wakeeta Krishnamurthy,50,46-60,Male,Kolkata,West Bengal,VIP,2024-03-08,bailaayush@example.org,+91-8269197372,True,28759.79
2178,Devansh Nazareth,36,36-45,Male,Patna,Bihar,New,2025-11-14,email_not_provided@unknown.com,+91-9255612303,True,61268.2
2179,Neha Biswas,57,46-60,Female,Delhi,Delhi,New,2025-09-22,keyachander@example.org,+91-7407306882,True,18088.62
2180,Ranbir Shukla,19,18-25,Female,Delhi,Delhi,New,2024-12-05,ebuch@example.net,+91-8042444926,True,297027.97
2181,Zaitra Vyas,33,26-35,Female,Mumbai,Maharashtra,New,2024-07-09,ipanchal@example.org,+91-9697245069,True,314640.5
2182,Vinaya Dube,59,46-60,Male,Pune,Maharashtra,VIP,2024-12-14,mohammeddhaliwal@example.org,+91-8675266635,True,63758.89
2183,Reyansh Mishra,73,60+,Female,Chennai,Tamil Nadu,New,2025-02-03,indirashenoy@example.com,+91-7815910322,True,2658.84
2184,Chaitaly Tella,29,26-35,Female,Chennai,Tamil Nadu,VIP,2024-09-27,tmorar@example.com,+91-7263881761,True,275761.23
2185,Qarin Deep,60,46-60,Male,Patna,Bihar,New,2024-04-10,ldube@example.com,+91-7934450965,True,38375.85
2186,Samaksh Naidu,58,46-60,Female,Pune,Maharashtra,Churned,2025-02-20,rsarraf@example.com,+91-7308959569,False,0.0
2187,Maya Khanna,38,36-45,Male,Delhi,Delhi,New,2024-10-21,jpradhan@example.com,+91-8212900207,True,330318.69
2188,Vasatika Sekhon,49,46-60,Female,Patna,Bihar,Regular,2025-06-09,ekapadkhatri@example.net,+91-7992941236,True,28125.1
2189,Raghav Raghavan,42,36-45,Male,Delhi,Delhi,Regular,2024-10-22,ramviraj@example.com,+91-8063518558,True,262254.36
2190,Adweta Cherian,18,18-25,Male,Pune,Maharashtra,Regular,2025-12-19,etoor@example.org,+91-8245372497,True,125443.63
2191,Urishilla Char,48,46-60,Female,Patna,Bihar,Regular,2026-01-31,patlajackson@example.net,+91-7041800094,True,74529.42
2192,Manan Purohit,69,60+,Female,Kolkata,West Bengal,Churned,2025-02-25,zanne@example.org,+91-9835271015,False,0.0
2193,Yutika Deol,20,18-25,Male,Chennai,Tamil Nadu,VIP,2025-01-22,nimratgarde@example.org,+91-7704197178,True,97190.95
2194,Pranav Wali,66,60+,Male,Pune,Maharashtra,VIP,2024-02-19,deepa97@example.net,+91-9990796682,True,7833.56
2195,Wishi Loke,40,36-45,Female,Hyderabad,Telangana,VIP,2025-11-05,adyapradhan@example.org,+91-8951595992,True,236293.46
2196,Ladli Misra,63,60+,Female,Bangalore,Karnataka,Churned,2025-05-26,yasti86@example.net,+91-7757863591,False,0.0
2197,Dalbir Rama,60,46-60,Female,Kolkata,West Bengal,VIP,2026-01-15,tmore@example.com,+91-8142697539,True,20999.64
2198,Omisha Brar,66,60+,Male,Mumbai,Maharashtra,New,2024-10-01,ryan40@example.org,+91-7921699002,True,44934.19
2199,David Ganguly,70,60+,Female,Kolkata,West Bengal,New,2024-10-31,lekhagala@example.net,+91-7448391018,True,10656.16
2200,Hardik Bath,66,60+,Male,Patna,Bihar,Regular,2024-03-22,samesh06@example.org,+91-7381742733,True,30031.87
2201,Dev Goda,26,26-35,Female,Hyderabad,Telangana,Churned,2026-02-11,wsundaram@example.net,+91-7248159766,False,0.0
2202,Aarnav Chaudry,60,46-60,Female,Hyderabad,Telangana,Regular,2024-11-24,ishita69@example.org,+91-8011315411,True,19988.85
2203,Ijaya Deo,33,26-35,Male,Patna,Bihar,Regular,2026-01-07,ldhar@example.com,+91-7366499365,True,414105.98
2204,Yagnesh Sachdev,60,46-60,Female,Hyderabad,Telangana,Regular,2025-01-01,zayyan20@example.net,+91-8209380506,True,7212.62
2205,Sai Saini,57,46-60,Female,Delhi,Delhi,Regular,2025-06-27,msrivastava@example.net,+91-9890368992,True,80172.14
2206,Maanas Upadhyay,38,36-45,Female,Hyderabad,Telangana,VIP,2025-03-20,sehgalgautami@example.com,+91-9185883804,True,390127.44
2207,Jagdish Uppal,34,26-35,Male,Pune,Maharashtra,Churned,2024-07-28,gangulyniharika@example.com,+91-9873401093,False,0.0
2208,Daniel Bhakta,72,60+,Male,Patna,Bihar,VIP,2025-02-05,shauryaloke@example.net,+91-8691313589,True,1901.24
2209,Brinda Kaur,25,18-25,Male,Mumbai,Maharashtra,New,2024-12-02,tejas33@example.org,+91-8453479278,True,47284.68
2210,Damini Kale,72,60+,Female,Hyderabad,Telangana,New,2025-12-22,sanaya37@example.org,+91-7479151011,True,6462.13
2211,Lila Kalla,35,26-35,Male,Bangalore,Karnataka,Regular,2025-07-23,hbajwa@example.com,+91-8184552264,True,879493.53
2212,Gavin Thaker,63,60+,Male,Chennai,Tamil Nadu,Churned,2024-08-31,sawhneyfaraj@example.com,+91-8694099406,False,0.0
2213,Wriddhish Puri,54,46-60,Male,Patna,Bihar,Regular,2026-02-09,chanakyapau@example.com,+91-9450025711,True,65882.6
2214,Udant Om,73,60+,Male,Patna,Bihar,Churned,2024-03-02,mandalbina@example.net,+91-8859151562,False,0.0
2215,Omaja Master,48,46-60,Female,Hyderabad,Telangana,New,2024-04-07,ddutta@example.org,+91-7417008209,True,36111.37
2216,Mohini Varty,43,36-45,Male,Pune,Maharashtra,New,2025-06-29,devika40@example.net,+91-8454214200,True,199957.02
2217,Mekhala Dugar,30,26-35,Male,Patna,Bihar,Regular,2025-06-03,hmahal@example.org,+91-8082898709,True,190978.67
2218,Darika Peri,72,60+,Female,Bangalore,Karnataka,Regular,2025-03-19,email_not_provided@unknown.com,+91-9334999641,True,38750.76
2219,Rajeshri Memon,22,18-25,Female,Pune,Maharashtra,New,2025-10-11,janiwarhi@example.org,+91-7912244787,True,199943.69
2220,Sai Mukhopadhyay,39,36-45,Female,Chennai,Tamil Nadu,Regular,2025-04-24,garima17@example.org,+91-8550621943,True,32148.02
2221,Ekalinga Master,62,60+,Male,Mumbai,Maharashtra,Regular,2024-10-09,triveni71@example.com,+91-9514573845,True,13241.86
2222,Chakrika Pau,66,60+,Female,Kolkata,West Bengal,Regular,2025-05-25,okari@example.org,+91-9075742697,True,54495.11
2223,Brinda Mitra,20,18-25,Female,Hyderabad,Telangana,VIP,2025-03-30,kapte@example.org,+91-8977065743,True,538495.0
2224,Caleb Mitter,37,36-45,Male,Hyderabad,Telangana,Regular,2026-01-10,chandreshshenoy@example.com,+91-8325503536,True,684564.78
2225,Tejas Dar,53,46-60,Female,Mumbai,Maharashtra,New,2024-08-21,ganga09@example.org,+91-8941091397,True,22829.07
2226,Rayaan Bali,44,36-45,Female,Patna,Bihar,Regular,2025-02-09,naidujai@example.net,+91-9654123547,True,31639.92
2227,Waida Chand,50,46-60,Male,Chennai,Tamil Nadu,VIP,2025-04-10,buchunni@example.org,+91-8998607187,True,11432.34
2228,Hemangini Nagarajan,53,46-60,Female,Hyderabad,Telangana,New,2024-09-08,nilimadutta@example.com,+91-7111460422,True,21358.14
2229,Atharv Mane,23,18-25,Female,Delhi,Delhi,New,2024-10-12,zilmil06@example.com,+91-9737923287,True,300254.64
2230,Advik Ravi,71,60+,Female,Patna,Bihar,New,2024-04-02,imaran34@example.net,+91-7178309233,True,67296.99
2231,Kabir Goda,40,36-45,Female,Pune,Maharashtra,VIP,2025-03-16,lcomar@example.com,+91-8350348585,True,156828.31
2232,Harshil Seth,48,46-60,Male,Mumbai,Maharashtra,New,2025-01-13,ychawla@example.net,+91-7596026506,True,5485.49
2233,Madhavi Chaudry,59,46-60,Male,Hyderabad,Telangana,New,2024-08-25,jagdishkant@example.com,+91-9470898346,True,34269.3
2234,Harish Barad,27,26-35,Male,Hyderabad,Telangana,VIP,2025-12-01,netrakaul@example.org,+91-8005650235,True,7097.28
2235,Aahana Borra,64,60+,Male,Mumbai,Maharashtra,New,2024-11-15,bchana@example.org,+91-9607951386,True,6847.44
2236,Reva Barman,67,60+,Female,Hyderabad,Telangana,Regular,2024-03-18,idikaagrawal@example.com,+91-7199750881,True,104545.14
2237,Maya Bera,51,46-60,Male,Hyderabad,Telangana,VIP,2024-04-16,osagar@example.com,+91-8361508453,True,4243.65
2238,Hamsini Chanda,65,60+,Male,Chennai,Tamil Nadu,Churned,2024-10-01,adhawan@example.org,+91-7023830679,False,0.0
2239,Vansha Raja,47,46-60,Male,Delhi,Delhi,Regular,2025-12-29,avi49@example.net,+91-7080999254,True,33338.2
2240,Anika Dora,34,26-35,Male,Kolkata,West Bengal,Churned,2024-03-20,kamalawali@example.com,Phone Not Available,False,0.0
2241,Yauvani Bobal,47,46-60,Male,Delhi,Delhi,Regular,2025-09-30,ekalinga26@example.com,+91-7328613624,True,36265.87
2242,Laban Misra,54,46-60,Female,Chennai,Tamil Nadu,Regular,2024-12-26,warjassarma@example.org,+91-7666212774,True,31387.03
2243,Raksha Pradhan,56,46-60,Female,Chennai,Tamil Nadu,New,2025-08-16,oviya82@example.org,Phone Not Available,True,35480.33
2244,Simon Chakraborty,48,46-60,Male,Pune,Maharashtra,Regular,2024-12-28,waida41@example.org,+91-8686044561,True,19554.52
2245,Vritti Raval,19,18-25,Male,Pune,Maharashtra,Regular,2025-01-01,hardikshere@example.org,+91-7092231493,True,408840.34
2246,Lucky Madan,70,60+,Female,Patna,Bihar,New,2024-08-30,oviya54@example.net,+91-7025716534,True,58441.9
2247,Zaitra Krishnan,64,60+,Male,Chennai,Tamil Nadu,New,2026-01-25,aradhana51@example.com,+91-9382834372,True,0.0
2248,Amol Gade,59,46-60,Female,Chennai,Tamil Nadu,Regular,2026-01-25,aashikhalsa@example.com,+91-7810824441,True,58297.35
2249,Mahika Bava,24,18-25,Male,Kolkata,West Bengal,New,2025-06-16,netrapillai@example.net,+91-8049601206,True,531299.45
2250,Sai Kapadia,46,46-60,Female,Mumbai,Maharashtra,Regular,2025-04-21,shankargaurang@example.net,+91-8481577526,True,42439.62
2251,Dominic Rajagopalan,54,46-60,Female,Bangalore,Karnataka,New,2024-08-25,inaya40@example.net,+91-7737429796,True,34098.5
